Time (ms),angleL,angleR,angDispL,angDispR,dThetaL,dThetaR
2193717,1.1100294042683936,1.4625859131712482,0.8552113334772214,0.8255407361933179,0.024434609527920648,0.022689280275926427
2196325,1.1344640137963142,1.4852751934471744,0.8796459430051421,0.8482300164692441,0.024434609527920648,0.022689280275926205
2198968,1.1588986233242349,1.509709802975095,0.9040805525330627,0.8726646259971648,0.024434609527920648,0.024434609527920648
Time (ms),angleL,angleR,angDispL,angDispR,dThetaL,dThetaR
2204851,1.2164944886400477,1.5603243512829308,0.029670597283903533,0.02617993877991509,0.029670597283903533,0.02617993877991509
2207387,1.239183768915974,1.583013631558857,0.05235987755982974,0.048869219055841295,0.022689280275926205,0.022689280275926205
2209904,1.2636183784438948,1.6057029118347832,0.07679448708775061,0.0715584993317675,0.02443460952792087,0.022689280275926205
2212454,1.2897983172238097,1.6283921921107094,0.10297442586766548,0.0942477796076937,0.02617993877991487,0.022689280275926205
2214972,1.31423292675173,1.6510814723866356,0.1274090353955859,0.11693705988361991,0.024434609527920426,0.022689280275926205
2217483,1.335176877775662,1.6755160819145565,0.14835298641951788,0.14137166941154078,0.020943951023931984,0.02443460952792087
2219993,1.361356816555577,1.6964600329384885,0.17453292519943275,0.16231562043547276,0.02617993877991487,0.020943951023931984
2222508,1.387536755335492,1.715658654710426,0.20071286397934784,0.1815142422074103,0.02617993877991509,0.01919862177193754
2225024,1.413716694115407,1.7383479349863522,0.2268928027592627,0.2042035224833365,0.02617993877991487,0.022689280275926205
2227536,1.436405974391333,1.7610372152622786,0.24958208303518892,0.22689280275926293,0.022689280275926205,0.022689280275926427
2230051,1.457349925415265,1.7819811662862104,0.2705260340591209,0.2478367537831947,0.020943951023931984,0.02094395102393176
2232560,1.481784534943186,1.8011797880581482,0.29496064358704177,0.26703537555513246,0.02443460952792087,0.019198621771937763
2235073,1.5027284859671177,1.8238690683340744,0.31590459461097353,0.28972465583105866,0.02094395102393176,0.022689280275926205
2237586,1.5254177662430441,1.8448130193580063,0.33859387488689996,0.31066860685499065,0.022689280275926427,0.020943951023931984
2240099,1.546361717266976,1.8657569703819383,0.3595378259108317,0.33161255787892263,0.02094395102393176,0.020943951023931984
2242610,1.5690509975429023,1.8884462506578645,0.38222710618675815,0.35430183815484884,0.022689280275926427,0.022689280275926205
